video_id,channel_id,channel_name,published_date,video_title,video_description,likes,views,comment_count,category,subscribers,duration
eSxGTbTbZ2o,UCpM0Ks5OzjkCdsb7lmQOcZg,3D Film & Animation,2023-04-19 08:15:03+00:00,Rozay aur hum 3 | sharum ki sketchbook ramzan | sharum ki sketchbook new video | #sharum #sketchbook,"Happy Ramadan to my 3D film and animation family. Sketchbook is back with the awaited and highly anticipated latest video. Roze Aur Hum Part 3, I hope you like the video. Also watch Roze Aur Hum Part 1 and 2 on this channel. And thank you all so much for your love and support. Let's keep it up and we have a long way to go to come together God willing.

#rozayaurhum #rozay #sharumkisketchbook  #sketchbook #sketchbooktour #sharum 


Like Share Subscribe





Your Search Quries:
1 sharum ki sketchbook
2 sharum ki sketchbook ramzan
3 sharum ki sketchbook face reveal
4 sharum
5 sharum ki sketchbook new video
6 sharum ki sketchbook eid
7 sharum ki sketchbook bakra eid
8 sharum ki sketchbook rozay aur hum
9 sharum ki sketchbook reaction
10 sharum ki sketchbook school ki yaadein
11 sharum ki sketchbook train ka safar
12 sharum ki sketchbook sardi ke din
13 sharum ki sketchbook mama
14 sharum ki sketchbook 14 august
15 Rozay aur hum
16 Rozay aur hum part 2 
17 Rozay aur hum 3
18 Chot Eid
19 Eid Namaz",6,51,0,1,1180,78
6qSV1nXVt58,UCpM0Ks5OzjkCdsb7lmQOcZg,3D Film & Animation,2021-07-22 05:36:46+00:00,GOODBYE MR. CHIPS - Mr. Chips Full Movie in Urdu Language - Novel 12th Class - Q/A - 3D Film,"#GoodbyeMrChips - School kids Love you So Much - #DontResign -# Novel12thClass - Q/A - #3DFilm & Animation
Good-Bye, Mr.Chips is a Novel about the life of a School Teacher, Mr. Chipping, Written by English writer James Hilton and First in Pakistan by Zain Tulsi (Realise-date,24-06-2021.).
Such material is not available in Urdu on YouTube at first, This video will be of great benefit to the students in daily-basic. This film is very important for (12th) passing the exam.
Soon Questions and answers will also be created and uploaded on the same channel.

Follow, like, share and subscribe to this video to stay with us.
Subscribe to the channel to watch movies like this.


Your Space-Ship has Entered into 3D Film & Animation universe, Follow-up your Earphone and Chill your Life.
Good-Bye, Mr. Chips is a Novel about Love-Story and the life of a School Teacher, Mr. Chipping, Written by English writer James Hilton and First Realized in Pakistan by Zain Tulsi (Realize-date,24-06-2021). This film is very important for (12th) passing the exam.
Such material is not available in Urdu on YouTube at first, This video will be of great benefit to all students in daily-basic.
Soon we Questions and answers will also be created and uploaded Chapter-Vise on the same channel.
Follow, Like, Share and Subscribe to this video to stay with us.
#GoodbyeMrChips #MrChipsMovieInUrdu #Mr_Chips #importantQuestionAndAnswer #3DFilm&Animation #3DFilmAndAnimation #Cartoon #MrChips #Katherine #plotagon  #MsWicket #Ralston #Merivale #Colley #Wetherby #MaxStaefel #QueenElizabeth #YoungFaulkner #Meldrum #Jones #QueenVictoria #Grayson #JohnRivers #Chatteris #ZainTulsiRecords #ZainTulsi #ZT.Studio #Linford
#mrchipsfullstoryinurdu #mrchipsimportantquestions2ndyear2022 #mrchipsfullstoryinurdu #mrchipsfullmovie #mrchipschapter1 #mrchipsimportantquestions2ndyear2021 #mrchipsfullmovieinurdudubbing #mrchipsmostimportantquestions #mrchipsfilm #mrchipsfilminurdu #mrchipsmovie #mrchipsmovietrailer #goodbyemrchipsfilm #mrchips",9,728,0,1,1180,19
PV52b1RE6YI,UCpM0Ks5OzjkCdsb7lmQOcZg,3D Film & Animation,2022-02-12 13:59:17+00:00,Mr. Chips Important Questions 2nd year 2022 - Goodbye Mr. Chips Chapter 3 - Question & Answer,"Mr. Chips Full Movie Link: youtube.com/watch?v=DFRXVuQhmE8&t=4321s

Goodbye Mr.  Chips Introduction:  https://www.youtube.com/watch?v=grgr_...
Goodbye Mr.  Chips Chapter 01 Link: https://www.youtube.com/watch?v=9TAXR...
 Goodbye Mr.  Chips Chapter 02 Link: https://www.youtube.com/watch?v=Dc-C0YY4g7Y&t=1s
(for any query)
             Instagram: https://www.instagram.com/zaintulsi/ 

*Important Questions and Answers will also be uploaded on the same channel very soon.
Such material is not available in Urdu on YouTube at first, this video will help students for conceptual study of Mr. Chips' novel & will be helpful for passing the intermediate Exam.
*Good-Bye Mr. Chips is a Novel about the life of a School Teacher. Mr. Chipping, Written by English Writer James Hilton and First time in Pakistan by Zain Tulsi (Release-date,24-06-2021.)
#GoodbyeMrChips
#James_Hilton
#Chapter3
#EnglishClass2ndYear
fsc English part 2 Mr. chips
goodbye Mr. chips
2nd year English
2nd year English Mr. Chips
Fsc English part 2 Mr. Chips
#ilmkidunya
#ilmkidunyanewvideo
12th Class English Book II, Ch. 3 Mr. Chips - Fsc English part 2 Mr. Chips

GOOD-BYE, MR CHIPS | #Chapter # 03 | Comprehensive Explanation, All possible Questions & Synonyms

#Chapter3ofthenovelGoodbyeMrChips
#ProfAkhtarSaeedNewVideo
#GoodbyeMrChipsChapter03CompleteSolution
#freeEnglishspeakingcourse
#UrduTranslationofchNo03GoodbyeMrChips
#EnglishKeysAcademynewvideo
#GoodByeMrChipsChapter3TranslationinUrdu 
#UrduSummaryofNovelGoodByeMrChips
#GoodbyeMrChips #MrChipsMovieInUrdu #Mr_Chips #importantQuestionAndAnswer #3DFilm&Animation #3DFilmAndAnimation #Cartoon #MrChips #Katherine #MsWicket #Ralston #Merivale #Colley #Plotagon #Wetherby #MaxStaefel #QueenElizabeth #Plotagonanimation #YoungFaulkner #Meldrum #Jones #QueenVictoria #Grayson #JohnRivers #Chatteris #Plotagon #ZainTulsiRecords #ZainTulsi #ZT.Studio #Linford",9,1003,3,27,1180,215
ws9yfIuzsaw,UCpM0Ks5OzjkCdsb7lmQOcZg,3D Film & Animation,2021-06-25 13:07:44+00:00,Goodbye Mr. Chips (Official Trailer) - GOODBYE MR. CHIPS - Mr. Chips Full Movie in Urdu Language,"مسٹر چیپس کی فلم جو کہ آج سے پہلے پاکستان میں اردو زبان میں لانچ نہیں ہوئی۔ انگلش زبان جو کہ ہماری قومی زبان نہیں جس کی وجہ سے لاکھوں کی تعداد میں سٹوڈنٹ امتحان میں فیل ہوتے ہیں، اس بار اردو زبان موجود ہو گی ۔

Mr. Chips Full Movie Link:   https://www.youtube.com/watch?v=FPJnEa7kpbI&t=5211s&ab_channel=3DFilm%26Animation
1: Mr. Chips Introduction:
https://www.youtube.com/watch?v=grgr_PpDnCY
  
2: Mr. Chips Movie Trailer In Urdu:
https://www.youtube.com/watch?v=ws9yfIuzsaw&t=13s
  
3: Mr. Chips Full HD Movie In Urdu:
https://www.youtube.com/watch?v=FPJnEa7kpbI&t=5212s
  
4: Mr. Chips Full Audiobook
https://www.youtube.com/watch?v=C3Mj7ZTC9Sc&t=49s

5: Mr. Chips Full Video Book With Screen Recording
https://www.youtube.com/watch?v=Q4cBeMA7_Aw&t=2962s

We will realize Goodbye Mr. Chips part 2 soon. Good-Bye Mr. Chips is a Novel about the life of a School Teacher. Mr. Chipping, Written by English Writer James Hilton and First time in Pakistan by ZainTulsi (Trailer-Release-date,25-06-2021).

Such material is not available in Urdu on YouTube at first, This video will help students for conceptual study of Mr. Chips' novel & will be helpful for passing the #intermediate_Exam.

*Important Questions and Answers will also be uploaded on the same channel very soon.

Yt: https://www.youtube.com/channel/UCpM0Ks5OzjkCdsb7lmQOcZg/videos
insta: https://www.instagram.com/zaintulsi/
Twitter: https://twitter.com/tulsi_zain
FbPage: https://www.facebook.com/zaintulsiofficial

#GoodbyeMrChips #MrChipsMovieInUrdu #Mr_Chips #importantQuestionAndAnswer #3DFilm&Animation #3DFilmAndAnimation #Cartoon #MrChips #Katherine #MsWicket #Ralston #Merivale #Colley #Wetherby #MaxStaefel #QueenElizabeth #YoungFaulkner #Meldrum #Jones #QueenVictoria #Grayson #JohnRivers #Chatteris #ZainTulsiRecords #ZainTulsi #ZT.Studio #Linford #mrchips  #mrchipsfullstoryinurdu #mrchipsimportantquestions2ndyear2022 #mrchipsfullstoryinurdu #mrchipsfullmovie #mrchipschapter1 #mrchipsimportantquestions2ndyear2021 #mrchipsfullmovieinurdudubbing #mrchipsmostimportantquestions #mrchipsfilm #mrchipsfilminurdu #mrchipsmovie #mrchipsmovietrailer #goodbyemrchipsfilm #mrchips

Mr. Chips Full HD Movie in Urdu Language
chips movie in Urdu
Urdu movie Mr. chips
goodbye Mr. chips - #GoodbyeMrChipsFullMovieinUrduLanguage
#GoodbyeMrChips
goodbye Mr. x
goodbye Mr. chips chapter 1
goodbye Mr. chips audiobook
goodbye Mr. chips in Urdu
#goodbyeMrChips1969
Mr. chips vs king
Mr. chips chapter 1
goodbye Mr. chips trailer
2nd year math chapter 1
inter class 1st year
chips
Urdu
movie
Mr. chips movie in Urdu
Urdu movies
Mr. chips full film
Mr. chips question and answer
important question and answer
mr chips all important question
mr chips all important question / answer
chips movie summery
chips biography
12th class question and answer
12th exam preparation
12th english papers
12th english past papers
12th class all past papers
goodbye mr #chips ch #goodbye mr chips ch # 1

mr chips comprehensive explanation
all possible question & synonyms
all possible question & synonyms class 12th
stand up for the for the student
pu past papers
good bye mr chips story in urdu
chips novel in urdu
urdu language
full story of goodbye mr chips
good bye
bye bye mr chips
who is mr chips
katherine say good bye mr chips
linford said bye bye mr chips
12th f.sc 3danimation
12th f.a #Animation
12th ics #2dAnimation
goodbye mr chips bbc version
mr chips bbc version 1980s
real_story_of_mr_chips
goodbye mr chips 1969s
mr chips original trailer
mr_chips_short_summery
short_summery_of_good_bye_mr_chips
goodbye_mr_chips_all_question_and_answer
mr_chips_novel_chapter_wise_summery_in_urdu
all_chapter_book_story
goodbye_mr_chips_by_james_hilton
good_bye_mr_chips_review
mr chips novel review
mr chips story review
english novel
mr chips english novel
mr chips novel in urdu/hindi
mr_chips_novel_in_urdu
mr_chips_novel_in_hindi
good_bye_mr_chips_introduction
mr chips summery in urdu
easy short story of novel mr chips 2ndyear english novel
goodbye mr chips full movie 1939
mr chips and first world war Plotagon Plotagon_New_Videos
good bye mr chips full story in urdu
mr chip 1939s
important points of good bye mr chips
goodbye_mr_chipping
12th_class_book2
fsc english part 2
ics english part2
f.a english part2
goodbye mr chips novel all characters
mr chips all characters
central and main characters of novel mr chips
2nd year english
petula clark singing and the sky smiled
goodbye mr chips translation in urdu
mr chips translation in urdu
urdu summery of novel mr chips
novel
chips
jameshilton
intermediate part 2
watch goodbye mr chips
mr chips full movie online
mr chips full free online movie 
mr chips full hd movie
ilmkidunya
sequence from goodbye mr chips, 1968

english lecture
goodbye mr chips novel
introductions to the characters of goodbye mr chips
urdu hindi translation explanation
chips urdu translation
goodbye mr chips theme humour english lecture
2nd year english lectures
#jameshilton (author) goodbye",50,3321,12,24,1180,94
607JTfjdk6o,UChcrtvu2bDnCKusNu0zUBjA,Indian Institute of Film and Animation IIFA,2023-05-02 11:30:55+00:00,B.Sc Visual Communication Courses| IIFA Multimedia|,"IIFA MULTIMEDIA - https://iifamultimedia.in/ 
IIFA LANCASTER DEGREE COLLEGE - https://iifadegreecollege.com/

https://iifamultimedia.in/visual-communication-courses.html
https://iifamultimedia.in/diploma-in-visual-communication-in-bangalore.html
https://iifamultimedia.in/Bsc-in-visual-communication-in-bangalore-india.html

IIFA College offers a wide range of courses for Animation, Interior Designing, Fashion Designing and Game Designing, Visual communications, etc. 
In order to communicate visually, imagery must be used to convey information. For example, rather than writing the word caution, this is when visuals, images, symbols, signs, and other graphic designs are utilised to express information to others.
If there is no one around who can caution people or point them away from the danger, someone may choose to leverage this symbol to alert the audience or the receiver that something is dangerous. 
However, why is visual communication so crucial? It first improves retention. What people see is what they remember the most. Compared to what they observe and read. Second, visual communication is easily understood by all people. Have you ever travelled to a different nation and lacked knowledge about what to do or how to act? Visual communication aids in the simplification of complex messages so that they are understandable to all.
This is why maps and street signs are so helpful when travelling to a foreign nation, regardless of the visitor's language or age. Other examples of how visual communication is used to condense complex or extensive information includes  pie charts and bar graphs. This method of information presentation helps to create a clearer picture. 
Thirdly, it's simple to identify them. To make themselves instantly recognisable no matter where they are, businesses design eye-catching, unforgettable logos. 
Fourthly, they have a bigger impact.
let me also inform you about one of the best design College in Bangalore which has visual communication programs and diploma degree and Masters yes I am speaking about iifa the renowned College which caters various skill based design courses iifa multimedia offers a range of Industry relevant courses including bachelors and master's degree programs in animation multimedia film fashion interior game design Visual Communications and visual effects where the eligibility criteria for these courses are 10th and plus two in any recognized board or any graduate or PG program courses are designed to provide students with practical training and exposure to the latest Technologies used in the industry making them job ready upon graduation with economical fee structure we have educational loan facilities and also encourage students with scholarships iifa offers diploma courses for one to two years and also short-term courses with minimal fee structure which ranges from 45 000 to 1 lakh 10 000 depending on duration the relevance of visual Communication in producing great user experiences will also be a key component of the iifa multimedia visual communication UG and PG courses the course fees varies from one lakh 50 000 for UG and 2 lakh 80 000 for PG per year the ideas of design thinking will be taught to students in order to produce user-centered designs that are both practical and aesthetically pleasing the use of visual communication and advertising branding and marketing strategies will be covered in the course in general anyone wishing to advance their visual communication abilities must take the iifa multimedia visual communication course it gives students a full understanding of the value and applications of visual communication and gives them the tools and skills necessary to produce engaging visual material so friends get ready to communicate visually with the world through iifa. 
Thank you

IIFA MULTIMEDIA 
#261,80 Feet Main Road,Srinivasa Nagar     
 9th Main Corner ,Bengaluru
 Karnataka – 560050
PH.NO. – 7411801062, 7411801064
Landline No: 080-79653057, 080-23241999

IIFA LANCASTER DEGREE COLLEGE
#5,14/2,Suvarna Jyothi Layout,
Jnanabharathi post, Nagadevanahalli
Bengaluru - 560056
PH.NO. +91 9845006824, +91 7349249815, 
9036004795/4/1
Landline No: 08023241999",3,1613,0,27,540,226
gCoq-pfCrWw,UChcrtvu2bDnCKusNu0zUBjA,Indian Institute of Film and Animation IIFA,2019-04-11 07:00:34+00:00,International dual degree | Study abroad | IIFA Multimedia | Top Animation college in India,,18,65207,1,27,540,85
8X002iKl8Dc,UChcrtvu2bDnCKusNu0zUBjA,Indian Institute of Film and Animation IIFA,2018-09-28 07:15:38+00:00,#IIFAMultimedia | Top Animation college | Bangalore @ #Publictv news | #Cyclerally,"#IIFA Multimedia is a No.1 design college in Bangalore. IIFA is well versed in educating students in #Animation, #Fashiondesigning, #Gamedesigning, #Interiordesigning and other domains. Apart from academics, IIFA is also focused in serving the society by creating #socialawareness in everything. This #Cyclerally has been conducted to create #awareness about #pollutioncontrol. Every student invloved themselves and explained people about the pollution control and also the benefits of using #cylce.

For more info visit: https://iifamultimedia.in/
For admission call: +91 9108809271

Like and follow our facebook page: 
https://www.facebook.com/indianinstituteoffashionandanimation/
https://www.facebook.com/iifalancaster/

Follow us on Instagram:
https://www.instagram.com/iifamultimedia/?hl=en",11,611,0,27,540,92
3hIJiQfp-Go,UChcrtvu2bDnCKusNu0zUBjA,Indian Institute of Film and Animation IIFA,2023-03-14 06:32:27+00:00,Fashion Designing Courses| Fashion Designing courses in Bangalore,"IIFA MULTIMEDIA  - https://iifamultimedia.in/  
IIFA LANCASTER DEGREE COLLEGE - https://iifadegreecollege.com/
https://iifamultimedia.in/fashion-designing-courses.html
https://iifamultimedia.in/diploma-in-fashion-designing-in-bangalore-india.html
https://iifamultimedia.in/Master-diploma-in-fashion-Designing-in-bangalore-india.html
https://iifamultimedia.in/b.des-fashion-designing.html
https://iifamultimedia.in/Bsc-in-fashion-Designing-in-bangalore-india.html
https://iifamultimedia.in/msc-fashion-Designing-college-in-bangalore.html

Fashion Designing a dynamic and creative field that combines art, design, and business to create innovative and stylish clothing and accessories. To excel in this industry, students must undergo formal training in I I F A to acquire the necessary skills and knowledge to design and develop fashionable products that meet industry standards. I I F A presents Fashion Designing in 3 different courses like Diploma, UG and PG.
Fashion Designing diploma courses in I I F A combines a fundamental understanding of the principles and practices of fashion design. These courses focus on practical skills such as sketching, pattern making, draping, and sewing. In our I I F A Institute Students can expect to study a range of subjects, including fashion illustration, textile design, fashion merchandising, and fashion marketing. Diploma courses are shorter in duration and can be completed in one to two years.

I I F A offers Undergraduate BSc courses in Fashion Designing where students are enhanced with the skills and knowledge required to design and develop high-quality fashion products that meet fashion designing industry standards. In these courses I I F A provides expertise faculty who inculcate better understanding of fashion design processes, including research, sketching, pattern making, and garment construction. Students can expect to study a range of subjects, including fashion history, color theory, textile science, and fashion business. BSc degree in Fashion Designing is for three years.

Postgraduate courses in Fashion Designing of I I F A are designed to provide our students with advanced skills and knowledge in the field of fashion design. These courses allow students to specialize in a particular area of the field, such as fashion marketing, fashion styling, or fashion technology. Students can expect to undertake advanced projects, develop their design portfolio, and learn about emerging trends and technologies in the industry. Our students are powered with sophisticated Faculty to train them. A Master's degree in Fashion Designing typically takes two years to complete.

Fashion Designing courses provide individuals with the skills, knowledge, and creativity required to design and develop stylish and innovative fashion products. By enrolling in these courses, students can build a rewarding glamorous career in the fashion industry and bring their creative ideas to life.
In conclusion, I would quote the famous words of BILL CUNNINGHAM “Fashion is the armor to survive the reality of everyday life.”

IIFA MULTIMEDIA 
# 261,80 Feet Main Road,Srinivasa Nagar     
 9th Main Corner ,Bengaluru
 Karnataka – 560050
PH.NO. – 7411801062, 7411801064
Landline No: 080-79653057, 080-23241999


IIFA LANCASTER DEGREE COLLEGE
# 5,14/2,Suvarna Jyothi Layout,
Jnanabharathi post, Nagadevanahalli
Bengaluru - 560056
PH.NO. +91 9845006824, +91 7349249815
9036004795/4/1
Landline No: 08023241999",3,40,0,27,540,200
jY46e7T5iqE,UCpYsFQHrso0GEUJVer483fQ,Uncommon Films Animation Works,2022-12-04 19:22:27+00:00,Bob a lou birthday 2 you,animated birthday greeting for Bob 2022,0,23,0,1,94,41
FqNireMM-dU,UCpYsFQHrso0GEUJVer483fQ,Uncommon Films Animation Works,2023-03-29 23:28:21+00:00,Ted 2023 BD animation,Birthday animation custom made by Uncommon Films animation for Ted's 2023 birthday,0,25,0,1,94,28
fhvqUozSx9s,UCpYsFQHrso0GEUJVer483fQ,Uncommon Films Animation Works,2022-12-17 02:27:59+00:00,Hannie birthday dear joan,Animated birthday greetings to a special sister from uncommon films,0,14,0,1,94,32
CctU_D8aq6E,UCpYsFQHrso0GEUJVer483fQ,Uncommon Films Animation Works,2019-01-04 02:19:45+00:00,Alexander's 30th Bday,Epic animated Birthday wishes for a wonderful young man.,2,26,0,22,94,40
BsUlyNCGaTg,UCSLuf8KTyOD7R1AJKRmrpPw,Chandan Films & Animation,2020-08-30 11:25:07+00:00,"Best Cinematic Haldi Ceremony, Best Cinematic Mehendi Ceremony, Chandan Films & Animation","Best Cinematic, Wedding, Haldi & Mehendi Ceremony, Chandan Films & Animation
For Booking Please Call, 9348688799, 9437911151( Chandan )",49,423,6,1,110,357
OSOFQ8m_Vf8,UCSLuf8KTyOD7R1AJKRmrpPw,Chandan Films & Animation,2020-08-30 10:04:44+00:00,"Best cinematic ring ceremony, Chandan Films & Animation","cinematic, ringceremony, weddingringceremony, Chandan Films & Animation
For Booking  Please Call - 9348688799, 9437911151 ( Chandan )",49,417,5,1,110,555
iqErasR_DPA,UCSLuf8KTyOD7R1AJKRmrpPw,Chandan Films & Animation,2021-04-06 09:13:14+00:00,Best Cinematic Pre Wedding  Video/ Chandan Films & Animation,"Best Cinematic Pre wedding Video ,   Chandan Films & Animation For Booking  Please Call
93486887999,  9437911151 (Chandan )",21,196,3,1,110,226
CQDSkRlMOlQ,UCSLuf8KTyOD7R1AJKRmrpPw,Chandan Films & Animation,2021-06-28 14:20:43+00:00,Best Cinematic Wedding Highlight/Chandan Films & Animation,"Best Cinematic Wedding Highlight/Chandan Films & Animation
For Booking Please Call  9348688799, 9437911151 ( Chandan)",6,78,0,1,110,212
vLWut05CHwE,UCrSvhrtUgpZT3EU0x1Zoy-w,CGMeetup,2020-04-15 19:53:27+00:00,"CGI Animated Short Film: ""Roxanne"" by Katie Heady | CGMeetup","CGI 3D Animated Short Film: Roxanne Animated Short Film by Katie Heady at Ringling College of Art + Design. Featured on CGMeetup https://cgmeetup.com/gallery

Roxanne is Katie Heady's animated short film is about an overly dramatic romance between a pet rock named Roxanne and a handsome action figure named Dwayne. But things get complicated when Roxanne's husband gets in the way of their relationship.

Katie Heady website: https://ktheady.wixsite.com/animation
Instagram: https://www.instagram.com/katie_plumcake/?hl=en
email: roxannecgfilm@gmail.com

Voice Actors: 
Christopher Dixon as Dwayne 
linkedin: linkedin.com/in/chrisdixoncsm/?fbclid=IwAR1dCT_dH_QRzdpOpSjI4GHXy1GHrT91x_Cqmeg7_8jGLeEErYFE_v_13S4

Fernando Puig as King Playdough
Website: fernpuig.com/storyboards
Instagram: https://www.instagram.com/fernpuig/?hl=en

Composer- Kevin Temmer
Youtube: youtube.com/channel/UC0XNfc8xQe6fRcbtnHsQ9xg
Vimeo: vimeo.com/kevintemmer
Website: kevintemmerportfolio.blogspot.com/

Sound Designer- Kelly Warner
Website: soundmural.tv/
Instagram: instagram.com/soundmural.tv/?hl=en

SUBSCRIBE to CGMeetup for more inspiring content! http://bit.ly/Sub2CGMeetup
Watch More CGI & VFX Animated Short Films: https://www.youtube.com/playlist?list=PLc6NCp8iAPDa4dBRHY4E5uvuqNcYe8AXX
VFX Breakdowns, Making of & Behind the Scene: https://www.youtube.com/playlist?list=PLc6NCp8iAPDYMZcYBcEBQRoGidvdi0iPN 

FOLLOW US:
Website: http://www.cgmeetup.com
YouTube https://www.youtube.com/user/CGMeetUp
Facebook https://www.facebook.com/CGMeetup
Twitter https://twitter.com/cgmeetup
Google+ https://plus.google.com/+Cgmeetup
Dailymotion http://www.dailymotion.com/user/CGMeetup
Pinterest https://www.pinterest.com/cgmeetup/
Instagram https://instagram.com/cgmeetup/

WANT TO GET FEATURED?
All CGI artists, studios or schools who would like their work featured or
published on CGMeetup please apply below. We’re looking for short films, commercial spots, breakdowns, showreels etc.
Submit here → https://www.cgmeetup.com/gallery
Contact us here → info@cgmeetup.com or info@cgmeetup.net

Please Note: All videos are uploaded after written copyright permission from respected Artists, Studios or Schools Or part of the Creative Commons license.
https://creativecommons.org/licenses/by/4.0/legalcode
For more details or to dispute please contact us at info@cgmeetup.com or info@cgmeetup.net

ABOUT CGMeetup:
CGMeetup is the #1 inspiration resource for all CGI, VFX, 3D and Digital artists. We feature a wide variety of CGI content including behind-the-
scenes, vfx breakdowns, short films & showreels.

CGMeetup also serves as networking resource for CGI Professionals.
Professionals use CGMeetup to exchange ideas, knowledge & job
opportunities.

[Video Title]
[Video URL]

CGMeetup
https://www.youtube.com/CGMeetup 

#cgi #animation #animated #3d #shortfilm #short  #animatedshortfilm",3003,141243,169,1,6110000,126
9l5hfgVQt34,UCrSvhrtUgpZT3EU0x1Zoy-w,CGMeetup,2021-10-16 15:56:37+00:00,"CGI Animated Short Film: ""Green Life 🤣🤣🤣"" by Ricard Badia, Russ Etheridge, Milo Targett | CGMeetup","CGI 3D Animated Short Film: Green Life Animated Short Film by Ricard Badia, Russ Etheridge, Milo Targett. Featured on CGMeetup Gallery https://www.cgmeetup.com/gallery 

A behind the scenes look at how CG Animated Short Films are made.

Directed, Desiged and Animated by
Ricard Badia http://ricardbadia.me
Russ Etheridge http://russtheridge.com
Milo Targett http://milotargett.co.uk
Sound by Mutant Jukebox http://mutantjukebox.co.uk

SUBSCRIBE to CGMeetup for more inspiring content! http://bit.ly/Sub2CGMeetup
Watch More CGI & VFX Animated Short Films: https://www.youtube.com/playlist?list=PLc6NCp8iAPDa4dBRHY4E5uvuqNcYe8AXX
VFX Breakdowns, Making of & Behind the Scene: https://www.youtube.com/playlist?list=PLc6NCp8iAPDYMZcYBcEBQRoGidvdi0iPN 

FOLLOW US:
Website: http://www.cgmeetup.com
YouTube https://www.youtube.com/user/CGMeetUp
Facebook https://www.facebook.com/CGMeetup
Twitter https://twitter.com/cgmeetup
Google+ https://plus.google.com/+Cgmeetup
Dailymotion http://www.dailymotion.com/user/CGMeetup
Pinterest https://www.pinterest.com/cgmeetup/
Instagram https://instagram.com/cgmeetup/

WANT TO GET FEATURED?
All CGI artists, studios or schools who would like their work featured or
published on CGMeetup please apply below. We’re looking for short films, commercial spots, breakdowns, showreels etc.
Submit here → https://www.cgmeetup.com/gallery
Contact us here → info@cgmeetup.com or info@cgmeetup.net

Please Note: All videos are uploaded after written copyright permission from respected Artists, Studios or Schools Or part of the Creative Commons license.
https://creativecommons.org/licenses/by/4.0/legalcode
For more details or to dispute please contact us at info@cgmeetup.com or info@cgmeetup.net

ABOUT CGMeetup:
CGMeetup is the #1 inspiration resource for all CGI, VFX, 3D and Digital artists. We feature a wide variety of CGI content including behind-the-
scenes, vfx breakdowns, short films & showreels.

CGMeetup also serves as networking resource for CGI Professionals.
Professionals use CGMeetup to exchange ideas, knowledge & job
opportunities.

CGI Animated Short Film: ""Green Life"" by Ricard Badia, Russ Etheridge, Milo Targett | CGMeetup https://youtu.be/9l5hfgVQt34 

CGMeetup
https://www.youtube.com/CGMeetup 

#cgi #animation #animated #3d #shortfilm #short  #animatedshortfilm",5846,309912,118,1,6110000,65
